,Temperature,Clouds,Visibility,Humidity,Pressure,WindSpeed,hour_sin,hour_cos,sin_day_of_month,cos_day_of_month,daylight_duration,Weather_encoded,WeatherDescription_encoded
2024-04-02 10:30:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 10:45:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 11:00:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 11:15:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 11:30:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 11:45:00,13.800000000000011,91.0,10000.0,74.0,1013.0,0.43,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,12.752222222222223,1.0,7.0
2024-04-02 12:00:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 12:15:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 12:30:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 12:45:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 13:00:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 13:15:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 13:30:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 13:45:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 14:00:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 14:15:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 14:30:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 14:45:00,14.970000000000027,75.0,6949.0,69.0,1012.0,3.57,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 15:00:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 15:15:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 15:30:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 15:45:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 16:00:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 16:15:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 16:30:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 16:45:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 17:00:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 17:15:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 17:30:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 17:45:00,14.199999999999989,73.0,10000.0,72.0,1013.0,3.53,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 18:00:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 18:15:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 18:30:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 18:45:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 19:00:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 19:15:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 19:30:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 19:45:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 20:00:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 20:15:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 20:30:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 20:45:00,9.730000000000018,40.0,10000.0,86.0,1014.0,1.4,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,12.752222222222223,2.0,4.0
2024-04-02 21:00:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 21:15:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 21:30:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 21:45:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 22:00:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 22:15:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 22:30:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 22:45:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 23:00:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 23:15:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 23:30:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-02 23:45:00,8.5,2.0,10000.0,87.0,1015.0,1.55,-0.7071067811865477,0.7071067811865474,0.40673664307580015,0.9135454576426009,12.752222222222223,0.0,1.0
2024-04-03 00:00:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 00:15:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 00:30:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 00:45:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 01:00:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 01:15:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 01:30:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 01:45:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 02:00:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 02:15:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 02:30:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 02:45:00,8.100000000000023,21.0,10000.0,90.0,1016.0,1.58,0.0,1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,2.0
2024-04-03 03:00:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 03:15:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 03:30:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 03:45:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 04:00:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 04:15:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 04:30:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 04:45:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 05:00:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 05:15:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 05:30:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 05:45:00,8.139999999999986,100.0,10000.0,92.0,1015.0,1.85,0.7071067811865476,0.7071067811865476,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 06:00:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 06:15:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 06:30:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 06:45:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 07:00:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 07:15:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 07:30:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 07:45:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 08:00:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 08:15:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 08:30:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 08:45:00,9.730000000000018,100.0,10000.0,89.0,1015.0,1.43,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 09:00:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 09:15:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 09:30:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 09:45:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 10:00:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 10:15:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 10:30:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 10:45:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 11:00:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 11:15:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 11:30:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 11:45:00,13.100000000000025,100.0,10000.0,69.0,1015.0,2.72,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 12:00:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 12:15:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 12:30:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 12:45:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 13:00:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 13:15:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 13:30:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 13:45:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 14:00:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 14:15:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 14:30:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 14:45:00,14.420000000000016,100.0,10000.0,59.0,1014.0,4.31,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 15:00:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 15:15:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 15:30:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 15:45:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 16:00:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 16:15:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 16:30:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 16:45:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 17:00:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 17:15:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 17:30:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 17:45:00,12.639999999999986,100.0,10000.0,76.0,1014.0,3.06,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,12.752222222222223,2.0,4.0
2024-04-03 18:00:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 18:15:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 18:30:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 18:45:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 19:00:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 19:15:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 19:30:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 19:45:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 20:00:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 20:15:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 20:30:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 20:45:00,10.949999999999989,87.0,10000.0,77.0,1015.0,2.51,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
2024-04-03 21:00:00,10.54000000000002,95.0,10000.0,82.0,1016.0,1.71,-0.7071067811865477,0.7071067811865474,0.5877852522924731,0.8090169943749475,12.752222222222223,1.0,7.0
